restaurant_id,restaurant_name,online_order,table_booking,rating,total_votes,location,restaurant_type,dishes_liked,cuisines,cost_for_two,service_type,city_category
10361,Kabab Treat,Yes,No,2.8,335.0,Bannerghatta Road,Casual Dining,Biryani,North Indian,500.0,Delivery,BTM
10362,Chef Master,Yes,No,3.8,75.0,Jayanagar,Quick Bites,Fish Curry,Kerala,300.0,Unknown,Jayanagar
10364,Ilyazsab Shawarma Cafe,Yes,No,0.0,0.0,Jayanagar,Quick Bites,Unknown,Fast Food,300.0,Delivery,BTM
10365,Lunch  Munch,Yes,No,0.0,0.0,BTM,Delivery,Unknown,North Indian,500.0,Delivery,BTM
10366,Davangere Benna Dose Hotel,Yes,No,4.1,90.0,Jayanagar,Quick Bites,Benne Dosa,South Indian,100.0,Delivery,BTM
10367,Double Blend,Yes,No,3.6,11.0,BTM,Beverage Shop,Unknown,Beverages,200.0,Delivery,BTM
10370,WataBiryani,Yes,No,0.0,0.0,Koramangala 4th Block,Delivery,Unknown,Biryani,500.0,Delivery,BTM
10372,Kolkata Famous Kati Rolls,Yes,No,3.1,25.0,Bannerghatta Road,Takeaway,Unknown,Fast Food,100.0,Delivery,BTM
10375,Smoke Oil Salt,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,Arabian,850.0,Delivery,BTM
10376,Night Spoon,Yes,No,2.6,54.0,BTM,Delivery,Biryani,Biryani,600.0,Unknown,BTM
10383,Pensiri Cafe,Yes,No,3.5,48.0,HSR,Takeaway,Unknown,North Indian,300.0,Delivery,BTM
10384,Marunadan Kada,No,No,3.3,6.0,BTM,Quick Bites,Unknown,Kerala,250.0,Delivery,BTM
10385,Happy Eats,Yes,No,0.0,0.0,Koramangala 7th Block,Delivery,Unknown,North Indian,300.0,Delivery,BTM
10388,Siddique Kabab Centre,Yes,No,3.1,68.0,Jayanagar,Quick Bites,Chicken Grill,Mughlai,550.0,Delivery,BTM
10389,China Down Town,Yes,No,3.5,5.0,Koramangala 4th Block,Casual Dining,Unknown,Chinese,800.0,Delivery,BTM
10390,Bottle Breacher,No,Yes,4.2,1192.0,JP Nagar,Casual Dining,Chicken Biryani,Italian,1200.0,Delivery,BTM
10394,Lassi Pot,Yes,No,3.3,4.0,BTM,Beverage Shop,Unknown,Beverages,250.0,Delivery,BTM
10395,Royal View Restaurant,Yes,No,3.7,26.0,BTM,Casual Dining,Unknown,North Indian,700.0,Delivery,BTM
10396,Ober Cafe,Yes,No,3.5,10.0,Koramangala 1st Block,Quick Bites,Unknown,Fast Food,200.0,Delivery,BTM
10397,Sids Cafe,Yes,No,0.0,0.0,Koramangala 5th Block,Quick Bites,Unknown,Fast Food,200.0,Delivery,BTM
10398,Truffles,No,No,4.7,14654.0,Koramangala 5th Block,Cafe,Burgers,Cafe,900.0,Unknown,Koramangala
10404,Tawa,Yes,No,3.4,25.0,Koramangala 1st Block,Quick Bites,Unknown,North Indian,200.0,Delivery,BTM
10406,Ambur Hot Dum Biryani,No,No,3.5,21.0,BTM,Quick Bites,Unknown,Biryani,200.0,Delivery,BTM
10407,Dyu Art Cafe,No,No,4.5,3826.0,Koramangala 5th Block,Cafe,Coffee,Cafe,800.0,Unknown,Koramangala
10411,Egg Star,Yes,No,3.6,19.0,HSR,Delivery,Unknown,Healthy Food,300.0,Delivery,BTM
10413,Luckys Biriyani Point,Yes,No,3.4,9.0,HSR,Takeaway,Unknown,Biryani,400.0,Delivery,BTM
10414,Nuty,Yes,No,0.0,0.0,HSR,Quick Bites,Unknown,North Indian,300.0,Delivery,BTM
10416,Om Made Cafe,No,No,4.0,2729.0,Koramangala 5th Block,Cafe,Margarita,Cafe,1300.0,Delivery,BTM
10417,Kesariya,No,Yes,4.2,1214.0,JP Nagar,Casual Dining,Kheer,Rajasthani,1200.0,Delivery,BTM
10420,Zengi Pub  Restaurant,Yes,No,3.7,32.0,BTM,Pub,Unknown,Finger Food,900.0,Delivery,BTM
10421,Nile Garden Restaurant,Yes,No,2.6,33.0,BTM,Casual Dining,Unknown,North Indian,500.0,Delivery,BTM
10422,Kullukki,Yes,No,3.5,9.0,Koramangala 5th Block,Quick Bites,Unknown,Juices,400.0,Delivery,BTM
10424,Big Wong XL,No,Yes,4.5,678.0,Koramangala 5th Block,Casual Dining,Noodles,Chinese,1400.0,Unknown,Koramangala
10426,Nagarjuna,No,No,4.3,2296.0,Koramangala 5th Block,Casual Dining,Andhra Meal,Andhra,800.0,Unknown,Koramangala
10429,Hunan,No,Yes,4.3,2241.0,Koramangala 5th Block,Casual Dining,Noodles,Chinese,1100.0,Delivery,BTM
10430,Khawa Karpo,No,No,4.3,988.0,Koramangala 5th Block,Quick Bites,Momos,Chinese,350.0,Delivery,BTM
10433,Coastal Mama,No,Yes,4.1,466.0,JP Nagar,Casual Dining,Murgh Ghee Roast,Konkan,700.0,Delivery,BTM
10436,Vaho Kafe  Pressery,No,No,3.9,124.0,Bannerghatta Road,Cafe,Salad,Cafe,500.0,Unknown,Bannerghatta Road
10438,Royal Chef Naati Oota,No,No,4.0,193.0,JP Nagar,Casual Dining,Chicken Biryani,South Indian,500.0,Delivery,BTM
10442,Curries  Pickles,No,No,0.0,0.0,Bommanahalli,Quick Bites,Unknown,Andhra,300.0,Delivery,BTM
10443,Donne Biriyani Mane,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,Biryani,250.0,Delivery,BTM
10444,Biryani Knights,No,No,3.6,21.0,JP Nagar,Delivery,Unknown,Biryani,300.0,Delivery,BTM
10445,DRas Delicacy,No,No,0.0,0.0,Koramangala 7th Block,Delivery,Unknown,Chinese,400.0,Delivery,BTM
10446,Swad Family Restaurant,No,No,0.0,0.0,Bannerghatta Road,Casual Dining,Unknown,North Indian,650.0,Delivery,BTM
10447,Papa Khan Biryani,No,No,0.0,0.0,Bannerghatta Road,Takeaway,Unknown,Biryani,300.0,Delivery,BTM
10450,Kopper Pot,No,No,0.0,0.0,Bannerghatta Road,Bakery,Unknown,Bakery,500.0,Delivery,BTM
10451,Rahar Momo  Cane,No,No,0.0,0.0,Marathahalli,Quick Bites,Unknown,Fast Food,200.0,Delivery,BTM
10452,ThugLife Rolls,No,No,0.0,0.0,Hosur Road,Quick Bites,Unknown,Rolls,200.0,Delivery,BTM
10454,Dum  Oven,No,No,3.7,29.0,HSR,Casual Dining,Unknown,North Indian,600.0,Delivery,BTM
10457,Midnight Express,No,No,2.8,26.0,Koramangala 5th Block,Takeaway,Unknown,North Indian,650.0,Delivery,BTM
10459,Mr Shawarma,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,Fast Food,200.0,Delivery,BTM
10466,Owly,No,No,3.7,27.0,Koramangala,Delivery,Unknown,Fast Food,350.0,Delivery,BTM
10467,Sapid,No,No,0.0,0.0,Bannerghatta Road,Delivery,Unknown,North Indian,250.0,Delivery,BTM
10469,Best Biryani,No,No,0.0,0.0,HSR,Quick Bites,Unknown,North Indian,500.0,Delivery,BTM
10470,Night Hunger,No,No,3.1,6.0,JP Nagar,Delivery,Unknown,North Indian,350.0,Delivery,BTM
10473,Midnight Special,Yes,No,0.0,0.0,HSR,Takeaway,Unknown,North Indian,500.0,Delivery,BTM
10474,Choo Zi,No,No,0.0,0.0,Koramangala 5th Block,Delivery,Unknown,Chinese,300.0,Delivery,BTM
10477,Petoo,Yes,No,3.8,178.0,Koramangala 1st Block,Casual Dining,Chaat,North Indian,800.0,Delivery,BTM
10479,Juice Fresco  Pizza,Yes,No,3.4,12.0,JP Nagar,Quick Bites,Unknown,Beverages,300.0,Delivery,BTM
10480,Dazu Momoz,Yes,No,0.0,0.0,BTM,Kiosk,Unknown,Tibetan,200.0,Delivery,BTM
10481,Ghar Ki Rasoi,Yes,No,0.0,0.0,Koramangala 8th Block,Delivery,Unknown,North Indian,300.0,Delivery,BTM
10482,Hottey Smokey,Yes,No,0.0,0.0,HSR,Quick Bites,Unknown,Asian,400.0,Delivery,BTM
10483,Swad Plaza,Yes,No,3.4,6.0,BTM,Quick Bites,Unknown,North Indian,400.0,Delivery,BTM
10485,Red Bawarchi,Yes,No,3.0,21.0,BTM,Delivery,Unknown,Biryani,600.0,Delivery,BTM
10487,Snack Souq,Yes,No,0.0,0.0,BTM,Takeaway,Unknown,Chinese,250.0,Delivery,BTM
10488,Dosa Bazaar,Yes,No,3.9,112.0,JP Nagar,Quick Bites,Cheese Dosa,Street Food,200.0,Delivery,BTM
10491,Queen Pearls,Yes,No,3.6,25.0,Ejipura,Takeaway,Unknown,Pizza,500.0,Delivery,BTM
10496,Mahek Pizza,Yes,No,3.9,38.0,JP Nagar,Quick Bites,Unknown,Pizza,400.0,Delivery,BTM
10497,Wedding Biryani,Yes,No,0.0,0.0,HSR,Quick Bites,Unknown,Biryani,600.0,Delivery,BTM
10498,Halo Chef,Yes,No,3.9,145.0,Koramangala 4th Block,Delivery,Biryani,North Indian,500.0,Delivery,BTM
10499,Crepe Nation,Yes,No,3.8,12.0,South Bangalore,Food Truck,Unknown,Fast Food,300.0,Delivery,BTM
10501,BMR Hyderabad Biryani,Yes,No,3.6,24.0,BTM,Takeaway,Unknown,Biryani,400.0,Delivery,BTM
10502,TangyLicious,Yes,No,2.6,16.0,BTM,Takeaway,Unknown,Fast Food,400.0,Delivery,BTM
10505,Spicy World,Yes,No,3.4,7.0,JP Nagar,Takeaway,Unknown,North Indian,200.0,Delivery,BTM
10506,Chination,Yes,No,3.5,4.0,Koramangala 4th Block,Delivery,Unknown,Chinese,600.0,Delivery,BTM
10508,Hungry Stone,Yes,No,0.0,0.0,Koramangala 5th Block,Takeaway,Unknown,North Indian,300.0,Delivery,BTM
10510,Mumbai Kulfi,Yes,No,0.0,0.0,Marathahalli,Dessert Parlor,Unknown,Desserts,200.0,Delivery,BTM
10511,Gharelu Zaika,Yes,No,3.7,22.0,JP Nagar,Delivery,Unknown,North Indian,250.0,Delivery,BTM
10517,Bhavani Upahara,Yes,No,3.3,9.0,Bannerghatta Road,Quick Bites,Unknown,South Indian,250.0,Delivery,BTM
10519,Eat  Joy Restaurant,Yes,No,3.1,7.0,JP Nagar,Unknown,Unknown,Fast Food,300.0,Delivery,BTM
10520,Priyas Punjabi,No,No,3.8,33.0,Koramangala 8th Block,Casual Dining,Unknown,North Indian,512.0502652372296,Delivery,BTM
10521,Zero Kelvin,Yes,No,4.3,169.0,Koramangala 4th Block,Dessert Parlor,Waffles,Desserts,450.0,Delivery,BTM
10522,Ocean,Yes,No,3.8,213.0,Koramangala 6th Block,Casual Dining,Enchiladas,Mexican,700.0,Delivery,BTM
10523,Kulfi  More,Yes,No,3.7,47.0,BTM,Dessert Parlor,Faluda,Ice Cream,200.0,Delivery,BTM
10524,Biryani RooheKhaas,Yes,No,0.0,0.0,Koramangala 1st Block,Quick Bites,Unknown,Biryani,500.0,Delivery,BTM
10525,Punjabi Unplugged,Yes,No,0.0,0.0,Koramangala 1st Block,Quick Bites,Unknown,North Indian,500.0,Delivery,BTM
10526,Billionaires Cafe,Yes,No,3.8,47.0,Koramangala 5th Block,Cafe,Friendly Staff,Cafe,600.0,Delivery,BTM
10529,La Passion Cafe,Yes,No,0.0,0.0,BTM,Cafe,Unknown,Cafe,500.0,Delivery,BTM
10536,Haji Ali Juice Centre,Yes,No,4.0,152.0,Koramangala 5th Block,Beverage Shop,Faluda,Beverages,350.0,Delivery,BTM
10537,Happy Brew,No,Yes,4.0,2151.0,Koramangala 5th Block,Lounge,Beer,Continental,1000.0,Delivery,BTM
10540,Shri Vinayaka Ice N Juice,Yes,No,3.7,17.0,Jayanagar,Quick Bites,Unknown,Fast Food,200.0,Delivery,BTM
10541,Upahara Sagar,Yes,No,3.0,25.0,Jayanagar,Quick Bites,Unknown,South Indian,300.0,Delivery,BTM
10543,Namms Cafe,Yes,No,3.1,7.0,Koramangala 2nd Block,Delivery,Unknown,Biryani,300.0,Delivery,BTM
10545,Rayalaseema Ruchulu,Yes,No,0.0,0.0,BTM,Casual Dining,Unknown,Andhra,700.0,Delivery,BTM
10546,Polar Bear,Yes,No,0.0,0.0,CV Raman Nagar,Dessert Parlor,Unknown,Ice Cream,150.0,Delivery,BTM
10549,MrKhana Khazana,Yes,No,0.0,0.0,HSR,Takeaway,Unknown,North Indian,400.0,Delivery,BTM
10551,Tella Tales,Yes,No,4.2,413.0,Koramangala 5th Block,Cafe,Pancakes,Cafe,700.0,Delivery,BTM
10552,M World Cafe,Yes,No,3.5,14.0,Koramangala 1st Block,Cafe,Unknown,Cafe,500.0,Delivery,BTM
10555,Sampoorna,Yes,No,3.6,70.0,JP Nagar,Casual Dining,Unknown,Chinese,600.0,Delivery,BTM
10556,Chai Kraft,Yes,No,0.0,0.0,BTM,Beverage Shop,Unknown,Beverages,100.0,Delivery,BTM
10558,India On Wheels,Yes,No,3.6,11.0,Koramangala 3rd Block,Delivery,Unknown,North Indian,400.0,Delivery,BTM
10559,Wings Mama,Yes,No,0.0,0.0,HSR,Takeaway,Unknown,American,300.0,Delivery,BTM
10560,Naati Biriyani,Yes,No,3.1,4.0,BTM,Quick Bites,Unknown,Kebab,300.0,Delivery,BTM
10562,Namma Halli Jonne Biryani,Yes,No,3.3,4.0,Bannerghatta Road,Quick Bites,Unknown,Biryani,300.0,Delivery,BTM
10563,Manashi Paratha  Pav Bhaji,Yes,No,0.0,0.0,HSR,Quick Bites,Unknown,Fast Food,200.0,Delivery,BTM
10565,Royal Treat,No,No,4.1,435.0,Koramangala 5th Block,Casual Dining,Dragon Chicken,North Indian,500.0,Delivery,BTM
10568,Enerjuvate Studio  Cafe,No,Yes,4.4,464.0,Koramangala 4th Block,Cafe,Pizza,Cafe,800.0,Delivery,BTM
10570,Market Table,No,Yes,4.5,546.0,Koramangala 5th Block,Cafe,Salads,Cafe,900.0,Unknown,Koramangala
10572,Anjappar,No,No,3.9,1155.0,Koramangala 4th Block,Casual Dining,Tandoori Chicken,Chettinad,650.0,Delivery,BTM
10575,Samosa Party,No,No,4.1,42.0,Koramangala 5th Block,Quick Bites,Chai,Street Food,150.0,Delivery,BTM
10576,BEIR,Yes,No,0.0,0.0,Bannerghatta Road,Casual Dining,Unknown,Mexican,800.0,Delivery,BTM
10577,Mak n Vak  Fyn,Yes,No,3.9,337.0,HSR,Quick Bites,Liti Chokha,North Indian,500.0,Delivery,BTM
10578,Johnny Fox,No,No,3.9,66.0,Hosur Road,Bar,Unknown,North Indian,1500.0,Delivery,BTM
10580,Baba Da Dhaba,No,Yes,4.1,446.0,Koramangala 7th Block,Casual Dining,Dal Makhani,North Indian,650.0,Delivery,BTM
10585,Hatti Punjab Di,No,No,3.3,24.0,HSR,Casual Dining,Unknown,North Indian,600.0,Delivery,BTM
10586,Hyderabad Bawarchi,No,No,3.9,118.0,Jayanagar,Casual Dining,Khubani Ka Meetha,North Indian,800.0,Delivery,BTM
10588,Shree Thali,No,No,4.0,181.0,Koramangala 5th Block,Mess,Veg Thali,North Indian,150.0,Unknown,Koramangala
10590,Gundappa Donne Biryani,No,No,3.1,117.0,Koramangala 7th Block,Quick Bites,Thali,Biryani,200.0,Unknown,Koramangala
10592,Ambur Biryani,No,No,3.5,17.0,Koramangala 3rd Block,Quick Bites,Unknown,Biryani,250.0,Delivery,BTM
10593,Panjabi Dhaba,No,No,3.2,21.0,Bommanahalli,Quick Bites,Unknown,North Indian,300.0,Delivery,BTM
10595,Smooth,No,No,0.0,0.0,Bannerghatta Road,Food Court,Unknown,Desserts,200.0,Delivery,BTM
10598,Sree Banashankari Donne Biriyani,Yes,No,0.0,0.0,Rajajinagar,Quick Bites,Unknown,North Indian,250.0,Delivery,BTM
10600,Cafe Arabica,No,No,3.8,69.0,Bannerghatta Road,Cafe,Coffee,Cafe,700.0,Delivery,BTM
10601,SwaDesh A Family Restaurant,No,No,0.0,0.0,Koramangala 1st Block,Quick Bites,Unknown,North Indian,300.0,Delivery,BTM
10607,Momos Corner,No,No,3.3,6.0,HSR,Quick Bites,Unknown,Chinese,250.0,Delivery,BTM
10609,Rotti Mane,No,No,3.6,13.0,Jayanagar,Quick Bites,Unknown,South Indian,200.0,Delivery,BTM
10610,Aroma Cafe,No,No,0.0,0.0,HSR,Quick Bites,Unknown,Rolls,300.0,Delivery,BTM
10613,Panwaadi,No,No,0.0,0.0,Koramangala 4th Block,Dessert Parlor,Unknown,Desserts,100.0,Delivery,BTM
10615,Sri Brahmi Kuteera,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,South Indian,150.0,Delivery,BTM
10621,Bake Feast,No,No,0.0,0.0,Bannerghatta Road,Bakery,Unknown,Bakery,300.0,Delivery,BTM
10622,Bakers Treat,No,No,0.0,0.0,Koramangala 7th Block,Bakery,Unknown,Bakery,350.0,Delivery,BTM
10626,SAATHVIK Cafe Chats,No,No,0.0,0.0,JP Nagar,Quick Bites,Unknown,North Indian,250.0,Delivery,BTM
10634,Sri Banashankari Biryani Kabab Centre,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,Biryani,100.0,Delivery,BTM
10638,Natha  Lobos,No,No,0.0,0.0,Jayanagar,Casual Dining,Unknown,Chinese,500.0,Delivery,BTM
10640,Sambram,No,No,0.0,0.0,JP Nagar,Casual Dining,Unknown,Biryani,800.0,Delivery,BTM
10641,Copper Cafe  Grill,No,No,0.0,0.0,HSR,Cafe,Unknown,Cafe,500.0,Delivery,BTM
10644,Magadh Jalpan,No,No,0.0,0.0,Bannerghatta Road,Takeaway,Unknown,Street Food,200.0,Delivery,BTM
10645,Ghar Ka Aahar,No,No,0.0,0.0,Bommanahalli,Delivery,Unknown,North Indian,400.0,Delivery,BTM
10646,Juice  Burger Cafeteria,No,No,0.0,0.0,HSR,Quick Bites,Unknown,Fast Food,300.0,Delivery,BTM
10649,Ambur Hotel,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,South Indian,250.0,Delivery,BTM
10652,Desi Curry,No,No,0.0,0.0,HSR,Delivery,Unknown,North Indian,450.0,Delivery,BTM
10653,Maa ka Dabba,No,No,0.0,0.0,Bommanahalli,Delivery,Unknown,North Indian,469.0,Delivery,BTM
10654,SLV Hotel,No,No,0.0,0.0,Bommanahalli,Quick Bites,Unknown,South Indian,250.0,Delivery,BTM
10656,Darjeeling Hot Momos,No,No,0.0,0.0,Koramangala 5th Block,Quick Bites,Unknown,Momos,300.0,Delivery,BTM
10659,Surabhi Restaurant,No,No,0.0,0.0,Hosur Road,Casual Dining,Unknown,South Indian,400.0,Delivery,BTM
10661,Smack Cafe,No,No,0.0,0.0,Koramangala 1st Block,Cafe,Unknown,Cafe,400.0,Delivery,BTM
10663,Jiyo Natural,No,No,3.6,14.0,South Bangalore,Delivery,Unknown,Healthy Food,300.0,Delivery,BTM
10664,Sultans Biryani,No,No,3.0,12.0,Bannerghatta Road,Delivery,Unknown,Biryani,700.0,Delivery,BTM
10665,Kyakhanahai,No,No,3.4,8.0,Koramangala 5th Block,Delivery,Unknown,North Indian,400.0,Delivery,BTM
10668,Le Rosa Restaurant,No,No,3.2,4.0,HSR,Casual Dining,Unknown,North Indian,700.0,Delivery,BTM
10670,Mysore Carnival Restaurant,No,No,3.8,14.0,Koramangala 6th Block,Quick Bites,Unknown,Chinese,350.0,Delivery,BTM
10674,Indian Dhaba,No,No,3.3,7.0,HSR,Casual Dining,Unknown,North Indian,450.0,Delivery,BTM
10678,Banashankari Donne Biriyani,No,No,3.3,4.0,Koramangala 7th Block,Quick Bites,Unknown,South Indian,300.0,Delivery,BTM
10679,Daily  Divine,No,No,0.0,0.0,Koramangala 5th Block,Quick Bites,Unknown,Fast Food,200.0,Delivery,BTM
10681,Juicy Cafe,No,No,0.0,0.0,HSR,Quick Bites,Unknown,Juices,250.0,Delivery,BTM
10684,Niice Cream,No,No,3.8,38.0,Koramangala 5th Block,Dessert Parlor,Nitrogen Ice Cream,Ice Cream,400.0,Delivery,BTM
10685,Prakruthi Restaurant,No,No,3.2,4.0,Bommanahalli,Quick Bites,Unknown,Andhra,400.0,Delivery,BTM
10686,Chai Mane,No,No,3.0,8.0,Koramangala 5th Block,Quick Bites,Unknown,Juices,150.0,Delivery,BTM
10689,Karnataka Biriyani Centre,No,No,0.0,0.0,Jayanagar,Quick Bites,Unknown,Biryani,200.0,Delivery,BTM
10690,Desi Breakk,No,No,3.3,7.0,HSR,Delivery,Unknown,North Indian,150.0,Delivery,BTM
10691,TGS Retails,No,No,3.3,4.0,HSR,Takeaway,Unknown,Bakery,600.0,Delivery,BTM
10692,Innate,No,No,3.3,7.0,Koramangala 7th Block,Delivery,Unknown,Beverages,512.0502652372296,Delivery,BTM
10693,Hotel Muthu,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,South Indian,200.0,Delivery,BTM
10694,Cafe Choco Craze,No,No,3.7,9.0,Bannerghatta Road,Cafe,Unknown,Cafe,400.0,Delivery,BTM
10696,Kanhas Kafe,No,No,3.5,12.0,Koramangala 5th Block,Quick Bites,Unknown,Awadhi,200.0,Delivery,BTM
10701,Creamiester Ice Creams,No,No,0.0,0.0,Koramangala 4th Block,Dessert Parlor,Unknown,Desserts,300.0,Delivery,BTM
10703,Sri Sai Lakshmi,No,No,0.0,0.0,HSR,Delivery,Unknown,South Indian,200.0,Delivery,BTM
10704,Ludhiana Junction,No,No,0.0,0.0,Koramangala 3rd Block,Delivery,Unknown,South Indian,300.0,Delivery,BTM
10710,Iyengars Bakery,No,No,0.0,0.0,JP Nagar,Bakery,Unknown,Bakery,600.0,Delivery,BTM
10711,Jodhpur Jaika,No,No,3.3,4.0,Bommanahalli,Quick Bites,Unknown,North Indian,200.0,Delivery,BTM
10713,Lets cafe,No,No,3.5,6.0,Koramangala 5th Block,Quick Bites,Unknown,Chinese,250.0,Delivery,BTM
10714,Homfrezcom,No,No,3.4,8.0,Koramangala 1st Block,Delivery,Unknown,Biryani,400.0,Delivery,BTM
10720,Sri Lakshmi Dhaba,No,No,3.0,17.0,Bommanahalli,Quick Bites,Unknown,North Indian,300.0,Delivery,BTM
10721,Super Chefs New Royal treat,No,No,0.0,0.0,Bannerghatta Road,Quick Bites,Unknown,North Indian,512.0502652372296,Delivery,BTM
10723,Cafe Longing,No,No,0.0,0.0,BTM,Quick Bites,Unknown,Fast Food,400.0,Delivery,BTM
10726,Best Shawarmas,Yes,No,0.0,0.0,BTM,Delivery,Unknown,Rolls,300.0,Delivery,BTM
10727,Hotel Palace,Yes,No,3.7,24.0,HSR,Quick Bites,Unknown,Biryani,250.0,Delivery,BTM
10728,Desi Vdesi,Yes,No,3.8,50.0,BTM,Quick Bites,Unknown,Fast Food,250.0,Delivery,BTM
10730,Maxpresso,Yes,No,4.1,323.0,Koramangala 7th Block,Cafe,Burgers,Cafe,700.0,Delivery,BTM
10731,Tasty Khaana Khazana,Yes,No,3.3,6.0,Bommanahalli,Quick Bites,Unknown,North Indian,300.0,Delivery,BTM
10732,Chaai Resto,No,No,2.7,16.0,Koramangala 5th Block,Beverage Shop,Unknown,Beverages,300.0,Delivery,BTM
10733,Navabs,Yes,No,0.0,0.0,Koramangala 6th Block,Delivery,Unknown,North Indian,600.0,Delivery,BTM
10735,SNACKOMATE,Yes,No,0.0,0.0,Koramangala 5th Block,Quick Bites,Unknown,Fast Food,300.0,Delivery,BTM
10739,Kanhaiyas,Yes,No,3.6,10.0,Bannerghatta Road,Quick Bites,Unknown,South Indian,150.0,Delivery,BTM
10740,Juice Lounge,Yes,No,3.1,28.0,BTM,Beverage Shop,Unknown,Beverages,250.0,Delivery,BTM
10741,Lassi Pot,Yes,No,3.3,7.0,HSR,Beverage Shop,Unknown,Beverages,100.0,Delivery,BTM
10742,Status,Yes,No,3.3,67.0,Bannerghatta Road,Casual Dining,Prompt Service,North Indian,600.0,Unknown,Bannerghatta Road
10744,Aaranya Restaurant,Yes,No,3.4,212.0,HSR,Casual Dining,Murgh Makhani,North Indian,800.0,Delivery,BTM
10745,Sakshi,Yes,No,3.0,38.0,Bannerghatta Road,Casual Dining,Unknown,North Indian,550.0,Delivery,BTM
10747,Darjeeling Momo Adda,Yes,No,3.1,81.0,Bannerghatta Road,Quick Bites,Unknown,Chinese,200.0,Delivery,BTM
10748,Hot  Cold Hut,Yes,No,3.0,46.0,Koramangala 4th Block,Quick Bites,Unknown,Fast Food,200.0,Delivery,BTM
10751,Kamat Swaad,Yes,No,3.9,194.0,JP Nagar,Casual Dining,Jowar Roti,South Indian,400.0,Delivery,BTM
10752,Cilantro,Yes,Yes,4.0,280.0,Koramangala 4th Block,Casual Dining,Biryani,European,1500.0,Delivery,BTM
10754,Rimo,Yes,No,3.9,44.0,Koramangala 5th Block,Quick Bites,Unknown,Tibetan,500.0,Delivery,BTM
10759,Hot Cross Bun,Yes,No,3.3,4.0,Koramangala 6th Block,Takeaway,Unknown,Fast Food,500.0,Delivery,BTM
10761,Bakers Glove,Yes,No,3.4,8.0,Jayanagar,Bakery,Unknown,Desserts,550.0,Delivery,BTM
10762,Midnight Joes,Yes,No,0.0,0.0,HSR,Takeaway,Unknown,Burger,300.0,Delivery,BTM
10763,Loukya Veg Restaurant,Yes,No,0.0,0.0,Bommanahalli,Quick Bites,Unknown,North Indian,300.0,Delivery,BTM
10765,Rayaans BBQ,Yes,No,3.3,6.0,BTM,Quick Bites,Unknown,North Indian,350.0,Delivery,BTM
10766,Bullet Biryani,Yes,No,3.2,9.0,BTM,Takeaway,Unknown,Biryani,300.0,Delivery,BTM
10769,Bajji House,Yes,No,3.5,7.0,HSR,Quick Bites,Unknown,Street Food,100.0,Delivery,BTM
10770,Biryani Spot,Yes,No,3.5,9.0,BTM,Quick Bites,Unknown,South Indian,300.0,Delivery,BTM
10771,Samosa Singh,Yes,No,0.0,0.0,HSR,Quick Bites,Unknown,North Indian,250.0,Delivery,BTM
10774,Harilal ka Bihari Dhaba,Yes,No,0.0,0.0,Koramangala 1st Block,Dhaba,Unknown,North Indian,250.0,Delivery,BTM
10775,Desserts Tree,Yes,No,3.8,86.0,Koramangala 1st Block,Sweet Shop,Unknown,Mithai,100.0,Delivery,BTM
10778,Momos Corner,Yes,No,3.1,15.0,Bommanahalli,Quick Bites,Unknown,Chinese,250.0,Delivery,BTM
10779,Royals Biryani,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,Biryani,300.0,Delivery,BTM
10783,Kickin Burger,Yes,No,3.1,22.0,Jayanagar,Quick Bites,Unknown,Fast Food,400.0,Delivery,BTM
10784,Laa Raiba Restaurant,Yes,No,3.3,7.0,Bannerghatta Road,Quick Bites,Unknown,Kerala,300.0,Delivery,BTM
10788,STTYTT,Yes,No,0.0,0.0,Koramangala 4th Block,Takeaway,Unknown,North Indian,400.0,Delivery,BTM
10789,Dabba Karkhana,Yes,No,3.5,17.0,BTM,Takeaway,Unknown,North Indian,300.0,Delivery,BTM
10790,Daily Special,Yes,No,0.0,0.0,BTM,Delivery,Unknown,North Indian,400.0,Delivery,BTM
10791,Hotel Tadaka House,Yes,No,3.4,7.0,Bommanahalli,Quick Bites,Unknown,North Indian,300.0,Delivery,BTM
10792,Eat Sleep Eat Repeat,Yes,No,3.5,16.0,Koramangala 5th Block,Quick Bites,Unknown,Chinese,200.0,Delivery,BTM
10793,Insta Cafe,Yes,No,2.9,7.0,BTM,Cafe,Unknown,Cafe,400.0,Delivery,BTM
10795,Pan Asian,Yes,No,0.0,0.0,BTM,Quick Bites,Unknown,Chinese,500.0,Delivery,BTM
10796,Aroma Fine Dine,Yes,Yes,4.0,127.0,HSR,Casual Dining,Chicken Biryani,North Indian,900.0,Delivery,BTM
10797,Ammas Pastries,No,No,4.2,434.0,BTM,Dessert Parlor,Fruit Truffle,Bakery,400.0,Desserts,BTM
10798,Choco Cheese,Yes,No,4.4,63.0,BTM,Dessert Parlor,Waffles,Desserts,300.0,Desserts,BTM
