order_id,restaurant_id,customer_id,order_date,order_value,delivery_time_mins,order_status,quantity
61823,51965,12902,2023-02-25,1438,30,Delivered,1
61824,18271,3970,2024-06-29,338,29,Delivered,2
61825,41016,7411,2024-01-05,1287,42,Delivered,1
61826,29369,1241,2025-03-31,914,57,Delayed,4
61827,55605,17633,2024-02-15,625,52,Delivered,2
61828,23717,19406,2024-01-10,1447,67,Delivered,3
61829,16229,11589,2024-09-21,374,46,Delivered,4
61832,43833,8039,2025-03-23,642,33,Delivered,2
61838,869,18412,2023-01-14,909,26,Delivered,1
61839,51783,6168,2023-08-05,1322,37,Delivered,4
61842,7739,9079,2025-01-20,186,66,Delivered,3
61843,35819,6840,2025-06-30,492,41,Delivered,1
61848,42221,3326,2025-03-10,1119,68,Delivered,2
61849,39640,957,2023-10-04,449,49,Delayed,2
61850,36009,101,2023-04-30,1196,65,Delivered,3
61852,22841,832,2023-06-26,721,41,Delivered,2
61859,22773,7994,2023-05-16,826,22,Delivered,3
61860,25446,13133,2023-07-08,747,44,Delivered,1
61861,34917,9579,2023-12-29,845,27,Delivered,3
61862,31941,2299,2024-12-31,1340,26,Delivered,1
61863,36822,18575,2024-04-18,874,59,Delivered,2
61864,26810,7626,2024-03-09,1347,23,Cancelled,4
61865,21660,11937,2024-03-09,668,22,Delivered,4
61868,43348,18457,2024-08-30,787,55,Delivered,1
61871,48287,16923,2024-08-14,1197,68,Delivered,4
61873,25358,4793,2024-01-27,1088,68,Delivered,4
61875,52949,14170,2023-07-20,766,25,Delivered,1
61882,54771,12562,2023-01-20,994,64,Delivered,3
61885,22751,7287,2025-03-19,560,63,Delivered,1
61888,35313,9137,2024-05-05,515,58,Delivered,4
61889,45296,8699,2023-01-01,968,27,Delivered,2
61890,5839,10478,2023-09-28,339,50,Delivered,3
61891,49188,16502,2023-12-15,1133,31,Delivered,3
61894,20783,6825,2023-12-14,983,36,Delivered,1
61896,21561,12932,2024-10-07,1351,27,Delayed,1
61898,1469,14258,2024-12-15,495,52,Delivered,2
61899,15540,9371,2023-04-11,330,65,Delivered,2
61901,16318,3372,2025-04-08,732,40,Delivered,3
61907,32956,3092,2025-09-19,900,44,Delivered,2
61908,48380,5606,2025-03-13,284,53,Delivered,3
61910,44789,6772,2023-05-22,824,34,Delivered,2
61912,27360,6069,2024-12-01,805,41,Cancelled,1
61917,35978,2868,2024-10-10,506,65,Cancelled,4
61920,54429,17122,2025-02-15,230,43,Delivered,1
61922,19351,12169,2023-10-09,560,61,Delivered,3
61924,15375,1626,2023-08-24,411,61,Cancelled,2
61925,5857,8834,2025-05-31,748,48,Delivered,4
61926,41622,9531,2024-03-12,1399,27,Delivered,1
61928,51078,3759,2024-07-09,314,32,Cancelled,4
61929,7127,2360,2024-04-24,643,22,Delivered,3
61931,54676,16730,2024-06-15,1414,35,Delivered,4
61932,26358,5071,2023-01-08,1022,63,Delivered,1
61935,46241,12039,2025-04-25,431,21,Delayed,1
61936,559,10150,2024-07-19,649,23,Delivered,1
61937,30788,2255,2023-06-23,310,29,Delayed,3
61939,11380,5218,2024-11-09,640,57,Delivered,4
61941,1093,19051,2025-05-15,1089,45,Delivered,1
61943,38189,11086,2024-10-25,1476,25,Delivered,3
61945,26371,14871,2023-12-19,764,69,Delivered,2
61946,24340,11633,2023-01-13,679,66,Delivered,3
61947,4396,14981,2023-01-26,708,35,Delivered,1
61957,1737,4166,2023-12-02,296,20,Delivered,1
61958,26568,10523,2024-06-22,1491,20,Delayed,3
61960,35913,13561,2025-06-09,1417,43,Delayed,3
61961,19489,7711,2023-03-14,1136,44,Delivered,4
61963,46315,19127,2024-06-18,1009,33,Cancelled,4
61964,7242,5953,2023-03-19,1118,64,Delivered,3
61965,19558,6692,2024-10-25,748,62,Delivered,4
61967,48077,19316,2024-11-24,1127,29,Delivered,2
61968,34786,16421,2025-07-24,379,22,Delivered,4
61971,44429,16865,2023-04-20,515,69,Delivered,4
61972,2512,15986,2025-08-18,224,26,Delivered,1
61973,33722,2241,2023-04-12,1085,56,Delivered,2
61974,32170,4461,2023-01-13,1064,30,Delivered,4
61978,18915,15566,2023-06-24,241,45,Delivered,3
61983,18751,7482,2024-10-19,629,43,Delivered,2
61985,23688,8431,2023-08-03,196,30,Delivered,3
61989,34937,1174,2023-07-26,505,63,Delayed,3
61990,16487,5662,2025-01-29,1074,24,Cancelled,2
61991,49099,16662,2025-04-01,618,55,Delivered,2
61992,44337,16804,2023-09-25,405,65,Delivered,4
61993,15192,18745,2024-03-04,963,45,Delivered,4
61995,28246,9551,2025-07-14,500,32,Delivered,4
61997,24918,11331,2025-01-01,1493,40,Delivered,2
62002,50909,17755,2025-04-23,569,52,Delivered,2
62004,15948,11037,2025-03-12,167,41,Delivered,3
62006,31855,6884,2025-05-07,1391,20,Cancelled,2
62008,2137,8758,2024-12-15,261,63,Cancelled,4
62014,17633,16135,2024-01-29,1111,26,Delivered,1
62015,40149,7913,2025-09-02,878,44,Delivered,1
62017,9464,18492,2024-05-26,739,63,Delivered,4
62019,13101,3507,2023-12-24,1427,56,Delayed,3
62020,27670,858,2024-12-17,459,30,Delivered,2
62021,21484,3811,2023-04-27,240,41,Delivered,3
62026,7885,11000,2024-01-06,682,49,Delivered,3
62029,10215,1286,2024-09-04,1139,36,Delivered,1
62036,52042,1818,2024-06-15,371,21,Delivered,3
62039,10793,15099,2023-09-03,502,22,Delivered,3
62045,41835,19193,2024-07-17,1313,26,Delivered,1
62046,9188,10299,2024-05-15,1439,55,Delivered,4
62048,7311,19942,2025-02-18,1033,43,Delivered,2
62050,42948,11855,2024-10-17,1166,48,Delayed,4
62051,10385,592,2023-11-28,1028,65,Delivered,1
62053,2600,1060,2024-04-14,996,51,Delivered,4
62054,12523,16044,2024-03-03,705,29,Delivered,2
62057,1476,16035,2023-09-29,1411,21,Delayed,1
62060,53919,505,2023-07-15,255,58,Delivered,1
62061,13902,6961,2024-02-29,602,59,Delivered,3
62062,29411,17075,2023-06-07,593,69,Delivered,4
62063,40655,3194,2023-12-19,1088,21,Delivered,4
62066,25889,4024,2023-03-04,256,53,Delayed,3
62067,909,8544,2024-01-30,1369,29,Delivered,3
62069,18511,15076,2024-03-14,1219,58,Delivered,1
62071,21476,19780,2024-09-11,533,38,Delivered,2
62073,18265,7714,2023-02-19,626,40,Delivered,3
62074,4819,12098,2024-07-16,186,39,Delivered,2
62075,49752,10475,2025-04-19,623,42,Delayed,2
62078,7485,517,2024-02-22,1013,21,Delayed,2
62079,751,17298,2023-11-11,1183,25,Delivered,1
62080,52153,8586,2025-08-12,861,20,Delivered,2
62082,55726,12655,2023-07-31,765,34,Delivered,3
62084,51461,14430,2025-02-21,609,26,Delivered,1
62092,33127,19925,2025-03-16,1470,62,Delivered,3
62093,52361,18077,2025-03-05,1388,41,Cancelled,3
62094,24026,7383,2024-11-06,759,50,Delivered,2
62095,27833,9357,2025-06-03,1395,60,Delivered,3
62096,42701,15142,2023-01-15,832,50,Delayed,4
62097,53643,1633,2023-09-16,465,38,Delivered,4
62099,22014,2337,2024-01-30,1489,44,Delivered,1
62100,42652,13353,2024-01-14,1191,42,Delivered,3
62103,47229,10000,2023-10-16,208,61,Delivered,1
62104,10367,4765,2023-03-25,215,33,Delivered,3
62105,43878,17124,2025-07-25,990,38,Delivered,4
62107,18850,59,2024-11-17,185,61,Delayed,3
62108,47622,6065,2024-06-22,1261,23,Delivered,3
62113,15883,2433,2025-07-23,675,22,Delivered,2
62122,39177,340,2023-08-11,1216,47,Delivered,4
62123,31133,9717,2024-05-10,940,32,Delivered,3
62129,41631,12867,2023-06-18,640,25,Delivered,1
62135,17667,5254,2025-07-21,312,55,Delivered,2
62138,45743,3197,2023-12-31,889,63,Cancelled,1
62139,45656,19569,2024-09-19,173,20,Delayed,3
62141,40083,10995,2024-10-24,784,24,Delayed,2
62142,10898,204,2023-01-11,294,42,Delayed,4
62150,19011,2507,2025-01-11,625,43,Delivered,1
62151,17537,1566,2023-04-07,1479,37,Delivered,4
62152,15784,321,2025-05-09,1456,63,Delivered,4
62159,25084,18197,2025-04-17,1353,30,Delayed,3
62163,55298,14640,2024-05-04,650,44,Delivered,1
62164,1066,10731,2024-05-10,1005,62,Delivered,3
62169,35531,6829,2024-09-14,609,42,Delivered,1
62172,27348,2716,2024-11-07,861,58,Delayed,1
62174,18104,7071,2025-09-04,980,55,Delivered,1
62177,44582,10731,2023-08-25,895,53,Delivered,2
62185,12227,14473,2025-01-28,884,35,Delivered,2
62189,40003,9763,2023-05-16,172,36,Delivered,1
62190,4862,8740,2024-05-21,1117,32,Delayed,2
62191,37682,14043,2023-02-27,593,51,Delayed,3
62194,3815,6311,2023-10-27,153,58,Delivered,3
62198,8831,10862,2025-03-11,883,54,Cancelled,4
62200,24731,10640,2024-02-13,1267,28,Delivered,1
62203,52580,2888,2025-03-19,173,58,Delivered,1
62205,52711,18019,2023-03-05,245,61,Delivered,2
62208,38867,5411,2023-01-08,957,59,Delivered,2
62209,33191,1203,2024-11-18,1329,64,Delivered,4
62210,35336,6159,2023-08-26,607,62,Delayed,4
62212,29186,11270,2025-02-18,1209,65,Delivered,4
62213,8584,12525,2023-12-21,1234,37,Delivered,4
62216,37391,3202,2025-05-17,966,30,Delivered,1
62217,47066,14146,2023-12-05,258,20,Delivered,2
62229,33202,10010,2024-06-06,1020,49,Delivered,4
62230,36634,17933,2025-02-25,172,38,Delivered,4
62231,2895,2194,2024-07-31,472,37,Cancelled,2
62238,45683,19490,2024-07-19,1224,21,Delivered,1
62240,33133,841,2024-06-16,587,36,Delayed,4
62245,43884,15648,2024-12-08,1288,29,Cancelled,3
62246,42999,17887,2024-01-30,1303,63,Delivered,3
62248,39481,12415,2024-01-09,906,47,Delivered,2
62251,19331,14590,2023-09-23,647,44,Delivered,1
62255,38975,17697,2024-03-26,1299,62,Cancelled,2
62259,4817,6311,2023-10-24,632,24,Delivered,2
62261,46524,13980,2025-08-26,699,67,Delivered,1
62263,20873,17390,2023-07-17,178,53,Delivered,4
62268,44210,12241,2023-08-10,992,40,Delivered,4
62272,48745,15750,2024-05-29,1427,62,Delivered,3
62278,11350,16686,2025-02-18,1263,66,Delivered,2
62280,29019,14740,2025-04-03,1045,29,Delivered,2
62282,30291,789,2024-03-24,984,60,Delivered,2
62283,23827,9743,2023-07-26,1222,44,Delivered,1
62292,22279,3709,2023-01-03,1223,22,Delivered,1
62299,47588,10813,2024-12-09,1170,63,Delivered,2
62302,9761,13415,2023-07-02,164,59,Delivered,4
62303,46575,1212,2024-02-23,1198,38,Cancelled,1
62306,16127,11087,2024-02-03,1306,23,Delivered,2
62308,33634,2714,2024-08-24,1222,36,Delivered,1
62309,22181,5323,2025-06-16,222,59,Delivered,2
62312,49319,17507,2023-10-06,349,37,Delivered,1
62313,53271,2369,2024-09-05,536,60,Delivered,2
62315,53113,12461,2023-12-16,545,34,Delayed,4
62316,50197,3775,2025-04-01,623,57,Delayed,3
62317,13836,4625,2025-07-29,494,61,Delayed,2
62318,56021,12462,2023-08-05,898,53,Delivered,2
62320,30499,5840,2024-04-05,469,69,Delivered,1
62325,42542,11283,2025-03-30,1167,43,Delivered,4
62331,26167,915,2025-06-10,1436,24,Cancelled,2
62332,52257,5909,2025-08-05,760,68,Delivered,2
62333,15900,3746,2024-10-02,766,52,Cancelled,4
62334,45213,4218,2025-04-06,696,64,Delivered,4
62335,30821,7448,2025-05-27,446,32,Delivered,2
62338,22066,9744,2023-01-22,267,54,Delivered,4
62339,1345,550,2023-05-30,720,33,Delivered,1
62341,20487,1863,2023-01-23,153,50,Delayed,3
62342,40237,5040,2023-07-12,1296,25,Delivered,3
62344,52398,5452,2023-07-02,974,57,Delivered,1
62347,16143,1157,2025-04-23,1408,29,Delivered,4
62349,3059,8617,2024-11-20,1259,47,Delayed,2
62351,29725,1177,2024-10-05,941,69,Delivered,3
62354,18331,4622,2024-03-25,1212,21,Delivered,4
62358,25581,1982,2024-09-10,1390,24,Delayed,1
62359,53371,12786,2025-07-26,987,53,Delivered,2
62361,3734,1071,2025-08-19,1168,25,Delivered,3
62376,48596,9325,2025-01-24,933,67,Delayed,4
62377,43260,15301,2024-01-30,1205,30,Delivered,2
62379,31582,14554,2024-08-26,1301,21,Delivered,1
62381,47374,14990,2024-07-09,1372,33,Cancelled,4
62382,45036,16527,2024-01-18,1441,58,Delivered,2
62384,14102,13111,2025-05-30,1293,29,Delivered,1
62386,19312,10676,2024-11-18,258,28,Delivered,2
62390,31329,461,2024-06-30,606,39,Delayed,2
62393,53858,17843,2024-03-01,772,39,Delivered,1
62395,12026,16423,2024-01-06,239,21,Delivered,1
62396,53692,15209,2023-06-12,872,22,Delayed,3
62399,48418,8459,2023-12-03,775,65,Delivered,2
62400,16446,10258,2025-09-21,1018,61,Delivered,4
62401,45635,19460,2023-01-04,331,65,Cancelled,1
62405,36889,7738,2023-08-12,868,49,Cancelled,2
62406,822,4821,2023-06-16,808,37,Delivered,2
62407,7758,11517,2025-09-20,255,27,Delivered,2
62411,51074,17605,2024-03-05,1318,68,Delayed,4
62412,6758,9511,2024-07-30,395,61,Delivered,1
62413,21644,19165,2023-08-10,884,62,Delivered,4
62416,45971,15086,2025-04-30,773,24,Delivered,2
62417,13707,3352,2025-05-07,956,36,Delivered,4
62418,15033,16820,2025-04-27,546,66,Delivered,2
62422,44870,9356,2024-11-25,1080,58,Delivered,4
62423,9029,16248,2025-05-07,345,40,Delivered,4
62425,36380,17770,2023-02-28,1283,59,Delivered,1
62428,28852,4626,2023-01-04,615,63,Delayed,1
62431,44553,11494,2023-09-04,221,49,Delivered,1
62433,54969,11010,2024-07-15,1160,36,Delayed,3
62434,53789,16645,2024-07-27,246,68,Delivered,3
62440,50158,711,2024-08-23,674,57,Delivered,1
62442,54316,8545,2025-09-22,1481,65,Delivered,2
62444,6223,5875,2023-06-30,1407,28,Delivered,3
62449,31672,16664,2023-12-23,658,50,Delivered,3
62451,14390,5370,2025-08-26,466,36,Delivered,3
62455,23052,5270,2024-09-07,818,63,Cancelled,4
62460,1325,11944,2024-09-02,1231,28,Delivered,3
62461,50019,4015,2025-01-29,1199,35,Delivered,2
62467,33049,2928,2025-04-01,1297,33,Delivered,2
62468,53314,8332,2023-03-02,737,52,Delivered,2
62470,15486,167,2025-01-03,567,61,Delivered,1
62475,9806,18967,2024-12-07,553,20,Cancelled,4
62477,49418,1476,2023-03-07,1474,35,Delivered,1
62478,48079,9198,2024-08-31,808,30,Delayed,3
62481,41338,10747,2024-04-03,506,58,Delivered,1
62483,36091,10213,2024-08-20,673,40,Delivered,1
62487,37782,3427,2024-05-22,819,50,Delayed,1
62490,49547,3673,2024-08-29,283,43,Delivered,2
62491,10266,9326,2023-07-17,786,20,Delayed,1
62494,6878,7117,2024-08-21,528,33,Cancelled,1
62495,18983,8059,2023-10-15,166,56,Delivered,3
62497,25399,3348,2023-04-02,607,33,Delivered,3
62500,29391,17165,2023-05-30,1455,62,Delivered,4
62501,2395,15838,2023-02-21,579,47,Delivered,2
62502,33643,19495,2023-05-13,566,31,Delivered,4
62503,23786,15900,2023-03-29,1160,39,Delivered,4
62511,10600,1590,2023-11-02,905,69,Delivered,4
62514,3543,10855,2023-07-20,647,37,Delivered,2
62516,9670,5440,2025-08-27,725,61,Delivered,1
62519,26958,9020,2025-08-12,172,30,Delayed,4
62520,40718,19476,2023-06-21,668,37,Delivered,2
62521,25771,13101,2025-02-02,981,50,Delivered,3
62523,16692,2641,2024-03-01,1371,32,Delayed,1
62525,40228,7439,2025-01-15,1419,50,Delivered,4
62529,50727,10747,2025-03-09,1366,35,Delivered,2
62530,22666,12445,2025-05-20,948,24,Delivered,4
62533,12243,18021,2024-04-30,950,60,Cancelled,1
62534,1049,3561,2024-10-30,338,22,Delivered,2
62535,2258,8120,2023-06-24,1005,50,Delivered,1
62537,48317,10941,2025-05-17,188,67,Delivered,1
62538,16599,218,2024-02-13,160,58,Delivered,2
62539,2364,4880,2023-02-28,734,33,Cancelled,2
62542,14353,19525,2024-02-05,1026,29,Delivered,2
62543,38821,19975,2024-09-12,602,69,Delivered,2
62544,32056,2,2024-11-14,702,50,Delivered,4
62546,25999,10096,2025-01-20,1095,60,Delivered,4
62547,42040,754,2023-01-31,324,26,Delivered,4
62550,55775,12336,2023-08-01,349,50,Delivered,2
62554,21571,17180,2023-09-11,576,49,Delivered,3
62558,28488,13372,2024-12-23,1215,68,Delivered,3
62563,31937,6891,2023-11-24,1000,21,Cancelled,3
62564,30997,6117,2024-11-12,596,60,Delivered,3
62566,9159,10258,2023-03-08,1127,61,Delivered,2
62567,42221,7826,2023-08-06,709,34,Delivered,2
62568,20352,7055,2024-07-26,670,50,Delivered,4
62570,38155,8392,2024-05-19,1096,60,Delivered,1
62572,1746,8273,2023-03-16,1151,69,Delivered,2
62577,43150,11754,2024-05-16,1321,61,Delivered,2
62579,19206,11295,2024-06-20,926,40,Delivered,3
62580,13788,515,2025-03-23,660,23,Delivered,3
62583,1642,11889,2024-06-24,863,36,Delivered,2
62584,33634,5616,2025-07-21,1126,67,Delivered,4
62585,27642,5899,2025-06-30,453,43,Delivered,2
62588,7952,17156,2024-08-06,779,65,Delivered,4
62591,49766,6348,2025-03-30,597,26,Delivered,3
62594,22950,5375,2024-08-28,836,43,Delivered,4
62595,44370,14451,2025-02-17,398,52,Delayed,2
62596,1520,10816,2023-03-19,1343,24,Delivered,3
62597,24010,9903,2025-03-25,482,69,Delivered,3
62598,53409,9027,2023-05-03,1301,38,Delayed,2
62599,819,18498,2024-12-22,969,51,Delivered,2
62607,9287,317,2023-11-23,410,49,Delayed,1
62609,32,12691,2024-11-02,1066,42,Delivered,3
62611,35706,18323,2023-03-06,711,34,Delivered,3
62613,3257,11241,2023-10-25,1044,66,Delivered,2
62614,51545,12504,2023-05-12,705,65,Delivered,2
62618,44979,10983,2025-08-18,914,34,Delivered,3
62627,40131,4836,2025-06-09,365,46,Delivered,2
62629,38481,13319,2024-12-05,1015,41,Delivered,1
62630,36552,5528,2023-07-10,486,61,Delivered,1
62631,42614,16803,2023-09-15,979,37,Delivered,3
62632,43213,7793,2024-03-31,686,34,Delivered,4
62633,2784,8723,2025-02-08,1446,23,Delivered,2
62635,15100,19478,2025-05-07,723,44,Delivered,1
62637,25351,15365,2024-10-03,517,34,Delivered,4
62639,4592,8207,2025-08-11,1234,46,Delivered,2
62640,1914,2226,2024-12-20,179,39,Delivered,3
62642,35177,4170,2023-02-18,1236,40,Cancelled,1
62644,2302,14675,2024-07-14,1483,55,Delivered,2
62647,7130,6991,2024-04-02,217,34,Delivered,2
62649,33712,8296,2025-09-23,1407,46,Delivered,4
62652,14485,11122,2024-03-29,1151,33,Delivered,1
62654,26343,8322,2024-08-12,1057,44,Delivered,1
62655,3588,18595,2024-10-31,720,62,Delivered,3
62656,32014,10733,2024-02-15,224,55,Delivered,2
62658,29824,19809,2023-07-02,879,48,Delivered,3
62659,3128,4033,2023-08-18,765,59,Delivered,1
62660,36219,7586,2023-04-05,1017,67,Delivered,4
62661,1370,11525,2025-03-25,1317,56,Delivered,1
62663,16984,16712,2024-11-26,1110,36,Delivered,2
62665,43032,12622,2025-05-25,1360,21,Delivered,3
62666,17722,11013,2023-08-08,1260,35,Delivered,3
62667,5368,11657,2024-08-24,927,46,Cancelled,2
62668,19467,12042,2024-12-27,819,59,Delivered,4
62669,26792,5670,2025-05-13,1399,54,Delivered,4
62672,22843,2802,2023-05-07,1385,33,Delivered,3
62674,11279,10228,2023-12-12,413,64,Delivered,4
62677,55378,1855,2023-09-09,1111,44,Delivered,3
62678,641,12285,2025-04-23,832,22,Delivered,3
62680,21421,10492,2023-02-26,360,58,Cancelled,1
62681,26640,16979,2024-03-19,690,64,Delivered,3
62683,41168,9091,2024-10-12,231,32,Delivered,4
62684,4753,15615,2025-02-06,599,24,Delivered,2
62685,18297,10063,2023-03-02,247,24,Delivered,2
62687,35177,19219,2023-11-03,630,52,Delayed,3
62689,36359,15702,2023-08-29,1095,29,Delivered,2
62691,5689,15712,2024-08-13,970,40,Delivered,3
62693,6588,16901,2025-07-27,222,35,Delivered,3
62694,8088,9165,2023-06-28,1154,62,Delivered,1
62696,2375,18415,2025-04-11,1443,44,Cancelled,2
62697,42142,13316,2024-04-14,658,59,Delivered,1
62698,9692,14002,2024-10-05,621,30,Delivered,1
62699,48579,11419,2024-06-27,1006,34,Delivered,2
62701,11529,11490,2023-02-07,1108,64,Delivered,2
62702,32492,3268,2023-09-24,1199,47,Delivered,3
62703,835,808,2024-09-28,1411,45,Delivered,3
62705,2812,5400,2023-12-06,1437,58,Delivered,2
62706,13190,9772,2024-01-11,281,50,Delayed,3
62707,32326,10366,2025-06-15,400,34,Delivered,3
62713,46245,10710,2025-07-11,238,69,Delivered,1
62722,28289,9904,2024-11-04,1472,31,Delivered,1
62726,56188,1077,2024-11-11,1395,54,Delivered,1
62732,55831,7076,2024-06-05,796,31,Delivered,3
62733,35633,700,2023-03-23,931,37,Delivered,2
62734,18312,13831,2025-07-13,1189,33,Delayed,2
62737,38086,14930,2023-08-07,342,60,Delivered,2
62740,17629,6159,2023-08-19,769,27,Delivered,3
62741,27258,6117,2023-02-24,1477,53,Delivered,2
62744,31646,17442,2023-03-03,1327,62,Delivered,3
62747,20352,10402,2025-02-20,1025,38,Cancelled,1
62748,15953,611,2024-07-30,180,36,Delivered,4
62749,54089,3215,2023-04-11,828,46,Delivered,3
62752,34064,12466,2025-05-02,1165,52,Delivered,3
62754,35313,18288,2025-05-30,611,56,Delivered,2
62755,2675,14735,2025-02-02,680,40,Delivered,2
62760,48538,17523,2025-06-09,1271,36,Delayed,4
62762,29961,19629,2024-07-09,981,52,Delivered,3
62763,31976,11525,2025-03-06,1395,49,Cancelled,3
62765,23849,12041,2023-04-26,954,26,Delivered,2
62766,13277,9041,2025-03-17,912,21,Delivered,4
62767,37072,856,2023-01-29,692,63,Delivered,1
62769,14917,12311,2023-10-12,829,52,Delivered,3
62770,10366,16905,2025-02-14,646,38,Delayed,4
62771,11099,8162,2025-05-04,421,34,Delivered,1
62774,38138,19582,2025-01-02,210,28,Delivered,4
62775,6401,11731,2023-11-27,999,21,Delayed,1
62777,40677,3700,2023-07-27,615,36,Delivered,2
62779,22671,18277,2025-03-26,764,48,Delayed,4
62782,12523,10480,2023-08-05,1245,30,Cancelled,1
62784,23504,11360,2023-05-04,1284,25,Cancelled,2
62790,42598,14243,2023-01-16,336,38,Delivered,3
62793,15605,3229,2025-01-26,375,21,Delayed,4
62797,26095,5518,2024-01-14,896,55,Delivered,1
62800,50468,10773,2025-06-24,936,29,Delivered,4
62802,25870,1884,2025-07-19,364,36,Delivered,4
62807,15142,12319,2024-09-08,432,23,Delivered,2
62811,40294,18188,2024-07-03,1178,23,Cancelled,4
62812,17313,277,2024-04-10,773,57,Delivered,1
62814,41125,6539,2023-02-15,1135,28,Delivered,4
62816,20141,17305,2024-01-22,775,68,Delivered,2
62817,21513,2148,2025-05-11,716,38,Cancelled,3
62818,2125,9288,2024-06-10,1426,29,Delivered,1
62820,25702,4639,2023-03-20,1181,53,Delayed,3
62821,5921,14540,2023-11-03,588,45,Cancelled,1
62823,55716,1237,2025-06-06,472,44,Delayed,3
62824,19987,3591,2025-06-03,792,33,Delivered,4
62826,24972,5560,2025-04-26,231,42,Delivered,1
62827,48353,7506,2023-11-11,480,66,Cancelled,4
62833,38815,19753,2023-01-11,831,21,Delivered,4
62837,55420,4058,2023-02-17,313,64,Delayed,1
62839,26902,8475,2023-02-23,1173,32,Cancelled,1
62842,13415,83,2024-06-10,1049,32,Delivered,4
62844,1391,7245,2025-07-24,800,55,Delivered,1
62848,47738,15057,2023-08-23,637,57,Delivered,2
62852,34244,5518,2024-07-31,1053,68,Delivered,4
62854,49845,4439,2023-09-29,762,39,Delivered,1
62857,38521,3384,2023-08-31,1310,20,Delivered,3
62858,17810,19947,2025-03-06,1478,65,Delivered,4
62859,25032,15128,2025-09-19,872,27,Delivered,3
